Unnamed: 0,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
3,2024-02-09T18:25:14Z,UC12lU5ymIvSpgl8KntDQUQA,The Afro-European Colonization Of Africa,Patreon: https://www.patreon.com/HomeTeamHistory.,"{'default': {'url': 'https://i.ytimg.com/vi/Oq6grnmqqAQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Oq6grnmqqAQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Oq6grnmqqAQ/hqdefault.jpg', 'width': 480, 'height': 360}}",HomeTeam History,none,2024-02-09T18:25:14Z,Oq6grnmqqAQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Oq6grnmqqAQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
10,2024-02-09T18:14:04Z,UC1ettU5YSf_nIOJWffCKGQw,malema deals decisively with a racist afriforum lawyer in court,julius malema in court shuts down a racist AfriForum lawyer telling him he cannot be the president of south africa. ✪ Subscribe ...,"{'default': {'url': 'https://i.ytimg.com/vi/oCbPVgQVOBM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oCbPVgQVOBM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oCbPVgQVOBM/hqdefault.jpg', 'width': 480, 'height': 360}}",LuiSpot,none,2024-02-09T18:14:04Z,oCbPVgQVOBM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oCbPVgQVOBM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
18,2024-02-09T17:59:44Z,UCrPq2ekHx2vZtuyG3wUx0_g,Why Poor Black Communities Are Over-Policed | A Breakdown of Over Policing,"In this eye-opening video, we delve into the complex issue of why poor black communities are over-policed. Systemic racism ...","{'default': {'url': 'https://i.ytimg.com/vi/LovWYbGLZ4A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LovWYbGLZ4A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LovWYbGLZ4A/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-02-09T17:59:44Z,LovWYbGLZ4A,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LovWYbGLZ4A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Social Issues
27,2024-02-09T16:56:46Z,UCwZ2vurIl_X8rv0Dv4mu12A,#spraggabenz #loyalty #money #shottas #ineverknewtv,,"{'default': {'url': 'https://i.ytimg.com/vi/1r-vCGnGqrI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1r-vCGnGqrI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1r-vCGnGqrI/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-02-09T16:56:46Z,1r-vCGnGqrI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1r-vCGnGqrI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Social Issues
8,2024-02-09T16:41:56Z,UCKLSjhp6XZUEYDT1DMcrj8w,"NO Military intervention in NIGER, Maponga SWEARED to Protect against ECOWAS","Joshua Maponga insists the United Africa and Said that he will protect Niger against any forces. Please SUBSCRIBE, LIKE ...","{'default': {'url': 'https://i.ytimg.com/vi/iQfWthZM3LQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iQfWthZM3LQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iQfWthZM3LQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Make Afrika Great ,none,2024-02-09T16:41:56Z,iQfWthZM3LQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/iQfWthZM3LQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
25,2024-02-09T16:11:33Z,UClwrpH_Np9zk8uMwnMwu8Nw,The Birthplace Of Marcus Garvey In Jamaica Is Not What I Expected😭!,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/1nYgqtO8Yz8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1nYgqtO8Yz8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1nYgqtO8Yz8/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-02-09T16:11:33Z,1nYgqtO8Yz8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1nYgqtO8Yz8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
28,2024-02-09T08:00:10Z,UCF-A_4x9-bLrxXrmgBOWuJA,EFF Podcast Episode 15: Kim Heller on the EFF Podcast.,"Political Commentator and Author of No White Lies, Black Politics and White Power in South Africa Kim Heller is in conversation ...","{'default': {'url': 'https://i.ytimg.com/vi/cZBwz90rGdQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cZBwz90rGdQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cZBwz90rGdQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-02-09T08:00:10Z,cZBwz90rGdQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cZBwz90rGdQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
9,2024-02-09T00:30:05Z,UCl6to6J7oVltnhHEVm1s87A,"Polly Jackson, an escaped slave who as an agent on the Underground Railroad helping others escape.",theperspective #africanhistory #africanews #africax5 She was known for fighting off slave catchers with a butcher knife and a ...,"{'default': {'url': 'https://i.ytimg.com/vi/4ci-PCvW1og/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4ci-PCvW1og/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4ci-PCvW1og/hqdefault.jpg', 'width': 480, 'height': 360}}",Africax5 Network,none,2024-02-09T00:30:05Z,4ci-PCvW1og,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/4ci-PCvW1og"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
4,2024-02-08T21:05:16Z,UCh2ANLALdN1OZUJKmvchkkg,Who Were The Ancient Ethiopians? Ancestors of The Egyptians...,Did you know that? Get all our books here: https://mrimhotep.org/shop Pre-order My African Icons 2 here: ...,"{'default': {'url': 'https://i.ytimg.com/vi/vyXtYozGb80/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vyXtYozGb80/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vyXtYozGb80/hqdefault.jpg', 'width': 480, 'height': 360}}",Mr. Imhotep,none,2024-02-08T21:05:16Z,vyXtYozGb80,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vyXtYozGb80"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
30,2024-02-07T19:57:51Z,UCOhiR-6Y-MZtMERKRENrcRw,Social media from America is changing African culture,"This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/x3ujmjQUJFg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x3ujmjQUJFg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x3ujmjQUJFg/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-02-07T19:57:51Z,x3ujmjQUJFg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x3ujmjQUJFg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
2,2024-02-07T13:56:09Z,UCjBw2SidW7wFElbmj9bgDjw,Why Morris Dancers STILL wear Blackface 😱,"Have you ever wondered why Morris dancers dress in blackface? Well, the modern explanation is as follows. However, as ...","{'default': {'url': 'https://i.ytimg.com/vi/k-WeFn5SNNs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/k-WeFn5SNNs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/k-WeFn5SNNs/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-02-07T13:56:09Z,k-WeFn5SNNs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/k-WeFn5SNNs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
26,2024-02-07T13:30:14Z,UCW5NNtTSY5z5mENZ8dt-RCw,Brazilian Babe Likes Kissing - Rio Brazil Carnival Block Party,"Rio Carnival 2024 Brazil Block Party - Rio de Janeiro is a huge seaside city in Brazil, famed for its Copacabana and Ipanema ...","{'default': {'url': 'https://i.ytimg.com/vi/IqYMaJXczuU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IqYMaJXczuU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IqYMaJXczuU/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-02-07T13:30:14Z,IqYMaJXczuU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IqYMaJXczuU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
5,2024-02-06T18:00:09Z,UCIwGnOXoSXEI7Tooz3iKq5w,They Lied about the TRUE cradle of civilization,Join this channel to get access to perks: https://www.youtube.com/channel/UCIwGnOXoSXEI7Tooz3iKq5w/join ...,"{'default': {'url': 'https://i.ytimg.com/vi/qS92kE84VQQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qS92kE84VQQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qS92kE84VQQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-02-06T18:00:09Z,qS92kE84VQQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qS92kE84VQQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
0,2024-02-05T11:46:11Z,UCHbmePHjGH3pklvSla6szWw,This is How Dr. Chancellor Williams and Dr. Cheikh Anta Diop Discovered That Kemet/Egypt Was Black,"In this video we look at how Dr. Chancellor Williams and Dr. Cheikh Anta Diop reached the same conclusion about Black Kemet, ...","{'default': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/hqdefault.jpg', 'width': 480, 'height': 360}}",KueliMika,none,2024-02-05T11:46:11Z,3Zc9h4ac5cg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3Zc9h4ac5cg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
29,2024-02-05T03:17:06Z,UCF71yDQwxfw0QcYb2JnkB5Q,Why I Left the American Dream for Ghana 🇬🇭,Meet the Dynamic Duo: Nana Amobi & Kokwe Amegavie Friends for 20+ years and the masterminds behind Polish'd & Hair ...,"{'default': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-02-05T03:17:06Z,I_9Ev2rbvtA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/I_9Ev2rbvtA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
23,2024-02-02T19:38:31Z,UCLjzzg-cFWpEEjnWCOpXp3Q,The Breakdown,"Join Je, Koko and President Yejide as they discuss the mainstream cooptation of black holidays and pandering toward African ...","{'default': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2024-02-02T19:38:31Z,yr_rwbhCebw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yr_rwbhCebw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
24,2024-01-29T16:00:39Z,UCJmmxwdAsR7lD8fBA_qbEMw,"Why Burkina Faso, Mali and Niger Pulled-out of Ecowas","On Sunday 28 January, Mali, Burkina Faso and Niger, announced they were leaving the Economic Community of West African ...","{'default': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-01-29T16:00:39Z,xqPEIBxYn28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xqPEIBxYn28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
22,2024-01-01T22:09:17Z,UCJa58Tf70HC5q2oQDNBrJ2g,5 Ways To Strengthen African Diaspora Bond With Storytelling,"5 Ways To Strengthen African Diaspora Bond With Storytelling. Within the African diaspora, storytelling holds particular ...","{'default': {'url': 'https://i.ytimg.com/vi/WrpWoj0rnFA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WrpWoj0rnFA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WrpWoj0rnFA/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-01-01T22:09:17Z,WrpWoj0rnFA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WrpWoj0rnFA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
14,2023-12-24T14:26:09Z,UCMe6CgCi6TSZX1tUxuUvCGg,Dr Susan Tatah !!,,"{'default': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2023-12-24T14:26:09Z,ZqOJuEQ73Gg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZqOJuEQ73Gg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
33,2023-12-02T18:02:33Z,UCMMTYgqKEgCgy1pR6Axlf0A,African American moved to Ghana to build a shipping container home on 38 acre farm with crazy views!,Container home and 38 acre farm tour. Timestamps available. In today's video we meet Calvin Daniels and check out his shipping ...,"{'default': {'url': 'https://i.ytimg.com/vi/cwoGv1fVwnI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cwoGv1fVwnI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cwoGv1fVwnI/hqdefault.jpg', 'width': 480, 'height': 360}}",Build with Amoaa,none,2023-12-02T18:02:33Z,cwoGv1fVwnI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cwoGv1fVwnI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
