,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
51,2024-07-12T14:27:33Z,UCXyHjFIKz9D8ofxObOuYBbg,Normalized Sexual Marketplace Value,WeNeedToTalk #BlackLove To support our ministry: https://cash.app/$wnttalk Please SUBSCRIBE for more content!,"{'default': {'url': 'https://i.ytimg.com/vi/4dE5kXBFx_g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4dE5kXBFx_g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4dE5kXBFx_g/hqdefault.jpg', 'width': 480, 'height': 360}}",WeNeedToTalk,none,2024-07-12T14:27:33Z,4dE5kXBFx_g,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/4dE5kXBFx_g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
20,2024-07-12T07:58:16Z,UCF-A_4x9-bLrxXrmgBOWuJA,EFF Podcast Episode 36 | Gogo Aubrey Matshiqi | speaks on spirituality.,"Renowned Sangoma and Political Analyst, Gogo Aubrey Matshiqi discusses the spiritual meaning of the current political ...","{'default': {'url': 'https://i.ytimg.com/vi/anvOtNf1uDA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/anvOtNf1uDA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/anvOtNf1uDA/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-07-12T07:58:16Z,anvOtNf1uDA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/anvOtNf1uDA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
21,2024-07-12T02:11:29Z,UCOhiR-6Y-MZtMERKRENrcRw,"&quot;Blacks’ property taxes are higher than whites, its a new program,  assessor explains&quot;","This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/Mq2MimT88KQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Mq2MimT88KQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Mq2MimT88KQ/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-07-12T02:11:29Z,Mq2MimT88KQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Mq2MimT88KQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
36,2024-07-12T01:27:10Z,UCF71yDQwxfw0QcYb2JnkB5Q,Inside The Hottest Carnival in the Caribbean 🔥,,"{'default': {'url': 'https://i.ytimg.com/vi/W874SW8XBRY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W874SW8XBRY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W874SW8XBRY/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-07-12T01:27:10Z,W874SW8XBRY,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/W874SW8XBRY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
40,2024-07-11T19:00:14Z,UCDsOKnUQnQek7-G7Xc5kB8Q,Are You Standing in Your Own Way? Caryn &amp; Tabitha #472,JOIN THE COMMUNITY TODAY: https://www.themorningmeetup.com Caryn on IG: https://www.instagram.com/goldynstyle Tabitha ...,"{'default': {'url': 'https://i.ytimg.com/vi/FdNUZKnJ1zs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FdNUZKnJ1zs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FdNUZKnJ1zs/hqdefault.jpg', 'width': 480, 'height': 360}}",Social Proof,none,2024-07-11T19:00:14Z,FdNUZKnJ1zs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/FdNUZKnJ1zs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
27,2024-07-11T18:11:16Z,UC__wkIWEfbnTAYVT8j6gfPg,@metatronyt vs Know Thyself Debate: Disingenuous arguments made by Metatron #blackegypt #Kemet,,"{'default': {'url': 'https://i.ytimg.com/vi/msKLkd7vQnA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/msKLkd7vQnA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/msKLkd7vQnA/hqdefault.jpg', 'width': 480, 'height': 360}}",Know Thyself,none,2024-07-11T18:11:16Z,msKLkd7vQnA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/msKLkd7vQnA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
49,2024-07-11T18:00:13Z,UC2-nif4wvOqT6QVsBX3NOpA,What We Didn’t Expect in South Africa,"African Americans 1st time in Africa … Cape Town, South Africa. The Yarbros are on the continent! Langa is the oldest township in ...","{'default': {'url': 'https://i.ytimg.com/vi/F8P9rEdjQCM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/F8P9rEdjQCM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/F8P9rEdjQCM/hqdefault.jpg', 'width': 480, 'height': 360}}",The Yarbros,none,2024-07-11T18:00:13Z,F8P9rEdjQCM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/F8P9rEdjQCM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
32,2024-07-11T17:30:02Z,UCh2ANLALdN1OZUJKmvchkkg,NYC Professor Says THIS Truth And Triggers RACISTS!,This NYC professor is experiencing deep attacks from racist mobs because he revealed one of the most hidden secrets about ...,"{'default': {'url': 'https://i.ytimg.com/vi/6_wG_MjxCSM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6_wG_MjxCSM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6_wG_MjxCSM/hqdefault.jpg', 'width': 480, 'height': 360}}",Mr. Imhotep,none,2024-07-11T17:30:02Z,6_wG_MjxCSM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6_wG_MjxCSM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
2,2024-07-10T16:15:12Z,UCW5NNtTSY5z5mENZ8dt-RCw,The Streets of Arica Chile,"First Time In Arica Chile. Arica is a port city in northern Chile, known for its surfing beaches bordering Peru and Boliva. My guest ...","{'default': {'url': 'https://i.ytimg.com/vi/wgMeNAnsQ8Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wgMeNAnsQ8Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wgMeNAnsQ8Q/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-07-10T16:15:12Z,wgMeNAnsQ8Q,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wgMeNAnsQ8Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
28,2024-07-08T12:10:25Z,UCHbmePHjGH3pklvSla6szWw,You Wouldn&#39;t Survive In Ancient Egypt | REACTION - KueliMika,Today we are reacting to the video You Wouldn't Survive In Ancient Egypt.,"{'default': {'url': 'https://i.ytimg.com/vi/qFbr17zUKYE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qFbr17zUKYE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qFbr17zUKYE/hqdefault.jpg', 'width': 480, 'height': 360}}",KueliMika,none,2024-07-08T12:10:25Z,qFbr17zUKYE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qFbr17zUKYE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
54,2024-07-08T12:00:51Z,UCx5Y5d5KgibkG9KAyknCdFA,Women Shouldn&#39;t Be Independent. Here&#39;s Why.,,"{'default': {'url': 'https://i.ytimg.com/vi/qluuf8RPYWc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qluuf8RPYWc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qluuf8RPYWc/hqdefault.jpg', 'width': 480, 'height': 360}}",Afromation Digital,none,2024-07-08T12:00:51Z,qluuf8RPYWc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qluuf8RPYWc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
4,2024-07-07T16:00:20Z,UCJmmxwdAsR7lD8fBA_qbEMw,Sudan War: How Two Generals Destroyed Their Country,"Since April 15, 2023, Sudan has been engulfed in a civil war between the nation's military, the Sudanese Armed Forces (SAF), ...","{'default': {'url': 'https://i.ytimg.com/vi/Dcm_k8Vooc8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Dcm_k8Vooc8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Dcm_k8Vooc8/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-07-07T16:00:20Z,Dcm_k8Vooc8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Dcm_k8Vooc8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
1,2024-07-04T14:43:28Z,UCTis64XH8HrxE7GhEkA6YmA,HOW FAR WILL TÜRKIYE GO AT THE EUROS?! #turkey #türkiye #euros #euro2024,,"{'default': {'url': 'https://i.ytimg.com/vi/W-TQEwfiQzw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W-TQEwfiQzw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W-TQEwfiQzw/hqdefault.jpg', 'width': 480, 'height': 360}}",5ASIDE Media,none,2024-07-04T14:43:28Z,W-TQEwfiQzw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/W-TQEwfiQzw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
46,2024-07-03T10:56:35Z,UCjBw2SidW7wFElbmj9bgDjw,This is the good part!,"in part 1, we looked at the first half of the paper, focusing on the broader problems with the field of Forensic Facial Reconstructions ...","{'default': {'url': 'https://i.ytimg.com/vi/pAGXpZEt4oI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pAGXpZEt4oI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pAGXpZEt4oI/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-07-03T10:56:35Z,pAGXpZEt4oI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/pAGXpZEt4oI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
37,2024-07-03T02:22:13Z,UCPk29gUc_ltOGQ6f3Lh5kCg,Too Much Too Young: The Two-Tone Records Story is out now from Akashic Books,,"{'default': {'url': 'https://i.ytimg.com/vi/TasBMfXQi3M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TasBMfXQi3M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TasBMfXQi3M/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-07-03T02:22:13Z,TasBMfXQi3M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/TasBMfXQi3M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Entertainment
38,2024-06-27T15:30:04Z,UCCfgU1Dgpz0MzA-4vP_gRuQ,Ethiopia&#39;s Alarming Creation of a New Country,Ethiopia has been abuzz with rumors of a new war - which would be Prime Minister Abiy Ahmed's fourth in just five years.,"{'default': {'url': 'https://i.ytimg.com/vi/s1EgX8mWjy8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/s1EgX8mWjy8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/s1EgX8mWjy8/hqdefault.jpg', 'width': 480, 'height': 360}}",Risen Africa,none,2024-06-27T15:30:04Z,s1EgX8mWjy8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/s1EgX8mWjy8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
23,2024-06-19T15:13:41Z,UC12lU5ymIvSpgl8KntDQUQA,Why No African Plato? Full Video context recommended on channel,Patreon: https://www.patreon.com/HomeTeamHistory.,"{'default': {'url': 'https://i.ytimg.com/vi/s7KHPkP-1K0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/s7KHPkP-1K0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/s7KHPkP-1K0/hqdefault.jpg', 'width': 480, 'height': 360}}",HomeTeam History,none,2024-06-19T15:13:41Z,s7KHPkP-1K0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/s7KHPkP-1K0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
35,2024-06-15T20:47:28Z,UCMe6CgCi6TSZX1tUxuUvCGg,Professor JAMES SMALL COMING LIVE NOW,Welcome the greatest Pan-African Speaker of all times …. BABA PROFESSOR JAMES SMALL as he Lectures Africans on ...,"{'default': {'url': 'https://i.ytimg.com/vi/SRDAAlsP_1M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SRDAAlsP_1M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SRDAAlsP_1M/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2024-06-15T20:47:28Z,SRDAAlsP_1M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SRDAAlsP_1M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
10,2024-06-15T15:30:09Z,UC2xX2FI6s4i9xz3t9qjayhg,Edward W. Said Interview (2002),,"{'default': {'url': 'https://i.ytimg.com/vi/KHTh07Q-SWc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KHTh07Q-SWc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KHTh07Q-SWc/hqdefault.jpg', 'width': 480, 'height': 360}}",AfroMarxist,none,2024-06-15T15:30:09Z,KHTh07Q-SWc,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/KHTh07Q-SWc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
9,2024-06-03T15:04:32Z,UCbvE_5m8kmm9U58gDHtzYrA,Watch the till’ the end… The mother’s got the most game 😂 #AfroBallers,,"{'default': {'url': 'https://i.ytimg.com/vi/eTAoVyonX_M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eTAoVyonX_M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eTAoVyonX_M/hqdefault.jpg', 'width': 480, 'height': 360}}",AfroBallers,none,2024-06-03T15:04:32Z,eTAoVyonX_M,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eTAoVyonX_M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Sports
26,2024-05-20T17:24:09Z,UCpEf2jEfyAEbQesGgl1HOWA,Dating in Ghana!,livinginghana #lifeinghana #ghanaexpatlife #datinginghana Please be aware ‼️‼️‼️‼️‼️,"{'default': {'url': 'https://i.ytimg.com/vi/kjwYz68ScVM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kjwYz68ScVM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kjwYz68ScVM/hqdefault.jpg', 'width': 480, 'height': 360}}",Jasmine Ama,none,2024-05-20T17:24:09Z,kjwYz68ScVM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kjwYz68ScVM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
3,2024-04-25T23:00:06Z,UCTTQWaoGloNuhunZevQ2F6g,"Kuubwa Transforming African Businesses: Fabric Weaver, Fish Farmers","Kuubwa Transforms African Businesses: Fish Farmers, Fabric Manufacturers and more.","{'default': {'url': 'https://i.ytimg.com/vi/gC02Wht1UQQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gC02Wht1UQQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gC02Wht1UQQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Africa Business Channel TV,none,2024-04-25T23:00:06Z,gC02Wht1UQQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gC02Wht1UQQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Productivity
15,2024-04-21T18:00:21Z,UCMMTYgqKEgCgy1pR6Axlf0A,He moved to Ghana and built a 2 bedroom house |Breakdown of costs to build this home|Exploring Asebu,"You could spend $10000 to $15000 to build a similar home, without Ron's specifications, according to the builder. Exploring ...","{'default': {'url': 'https://i.ytimg.com/vi/_j99iYQFiMs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_j99iYQFiMs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_j99iYQFiMs/hqdefault.jpg', 'width': 480, 'height': 360}}",Build with Amoaa,none,2024-04-21T18:00:21Z,_j99iYQFiMs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_j99iYQFiMs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Travel
43,2024-04-11T05:04:02Z,UCuvO0y2EU_kRfYzlhGJNOKA,How Did America&#39;s Wealthy Elite Re Write World History,"The United States was supposed to be a democratically run country. However, that has not been the case since the turn of the ...","{'default': {'url': 'https://i.ytimg.com/vi/RPSnS-ucmOA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RPSnS-ucmOA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RPSnS-ucmOA/hqdefault.jpg', 'width': 480, 'height': 360}}",Straight UP,none,2024-04-11T05:04:02Z,RPSnS-ucmOA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RPSnS-ucmOA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
42,2024-04-11T05:04:02Z,UCuvO0y2EU_kRfYzlhGJNOKA,How Did America&#39;s Wealthy Elite Re Write World History,"The United States was supposed to be a democratically run country. However, that has not been the case since the turn of the ...","{'default': {'url': 'https://i.ytimg.com/vi/RPSnS-ucmOA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RPSnS-ucmOA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RPSnS-ucmOA/hqdefault.jpg', 'width': 480, 'height': 360}}",Straight UP,none,2024-04-11T05:04:02Z,RPSnS-ucmOA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RPSnS-ucmOA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",History
33,2024-03-07T16:28:34Z,UCJH-fn0wLu5uwXX33jNToQw,Life in post-apartheid South Africa | Thabo Makhetha-Kwinana,"southafrica #apartheid #segregation #africanpodcast #africantopics Lesotho-born, South Africa raised fashion designer, Thabo ...","{'default': {'url': 'https://i.ytimg.com/vi/NbWALkH-3Ks/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NbWALkH-3Ks/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NbWALkH-3Ks/hqdefault.jpg', 'width': 480, 'height': 360}}",NewAfrica,none,2024-03-07T16:28:34Z,NbWALkH-3Ks,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NbWALkH-3Ks"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Current Events
8,2023-06-30T00:30:07Z,UCl6to6J7oVltnhHEVm1s87A,THE MAJESTIC WALLS OF ANCIENT KANO,"theperspective #africanhistory #africanews #africax5 The Majestic Kano City Walls, known in Hausa as Kofar Na'isa, stand as a ...","{'default': {'url': 'https://i.ytimg.com/vi/Q7S0Ep2YNi8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Q7S0Ep2YNi8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Q7S0Ep2YNi8/hqdefault.jpg', 'width': 480, 'height': 360}}",Africax5 Network,none,2023-06-30T00:30:07Z,Q7S0Ep2YNi8,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/Q7S0Ep2YNi8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",Social Issues
