,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds
19,2024-02-05T18:04:06Z,UCG7uFJVZsxQRwDssom9Pavw,Senegal Might have Just Gone Through a Secret French Coup,Senegal is in turmoil as riot police deployed tear gas to disperse protesters angered by the postponement of the February 25th ...,"{'default': {'url': 'https://i.ytimg.com/vi/NDh0cz-ZSLI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NDh0cz-ZSLI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NDh0cz-ZSLI/hqdefault.jpg', 'width': 480, 'height': 360}}",2nacheki,none,2024-02-05T18:04:06Z,NDh0cz-ZSLI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NDh0cz-ZSLI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
28,2024-02-05T16:13:42Z,UCF-A_4x9-bLrxXrmgBOWuJA,"CIC Julius Malema Addresses Community Meeting in ward 06, Hammardale in KZN.","CIC Julius Malema Addresses Community Meeting in ward 06, Hammardale in KZN.","{'default': {'url': 'https://i.ytimg.com/vi/q26PUy0DFN8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/q26PUy0DFN8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/q26PUy0DFN8/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-02-05T16:13:42Z,q26PUy0DFN8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/q26PUy0DFN8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
27,2024-02-05T16:05:34Z,UCwZ2vurIl_X8rv0Dv4mu12A,Dejazmatch Kwasi On How Sizzla&#39;s Music Reduced The Murder Rate In His Country And The Power Of Music,Watch the full interview with Dejazmatch Kwasi NOW as an 'I Never Knew Tv' Youtube Member ...,"{'default': {'url': 'https://i.ytimg.com/vi/449QrAROiGQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/449QrAROiGQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/449QrAROiGQ/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-02-05T16:05:34Z,449QrAROiGQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/449QrAROiGQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
31,2024-02-05T15:50:00Z,UCepJ2MwkHah89uXokQVgUrA,True Story Behind Netflix Hit ‘The Mauritanian’ #Shorts (Part 2),"Have you watched the new Netflix hit, 'The Mauritanian'? In case you missed it, the film is based on a true story about a ...","{'default': {'url': 'https://i.ytimg.com/vi/FR0rvsZMXXE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FR0rvsZMXXE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FR0rvsZMXXE/hqdefault.jpg', 'width': 480, 'height': 360}}",African Stream,none,2024-02-05T15:50:00Z,FR0rvsZMXXE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/FR0rvsZMXXE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
0,2024-02-05T11:46:11Z,UCHbmePHjGH3pklvSla6szWw,This is How Dr. Chancellor Williams and Dr. Cheikh Anta Diop Discovered That Kemet/Egypt Was Black,"In this video we look at how Dr. Chancellor Williams and Dr. Cheikh Anta Diop reached the same conclusion about Black Kemet, ...","{'default': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/hqdefault.jpg', 'width': 480, 'height': 360}}",KueliMika,none,2024-02-05T11:46:11Z,3Zc9h4ac5cg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3Zc9h4ac5cg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
9,2024-02-05T09:59:05Z,UCl6to6J7oVltnhHEVm1s87A,"Tunisia&#39;s diverse heritage, from ancient Carthage to the African Spring.","theperspective #africanhistory #africanews #africax5 Rich culture, historic sites, and Mediterranean allure await discovery. 1.","{'default': {'url': 'https://i.ytimg.com/vi/UtEc0k7UVg0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UtEc0k7UVg0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UtEc0k7UVg0/hqdefault.jpg', 'width': 480, 'height': 360}}",Africax5 Network,none,2024-02-05T09:59:05Z,UtEc0k7UVg0,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/UtEc0k7UVg0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
29,2024-02-05T03:17:06Z,UCF71yDQwxfw0QcYb2JnkB5Q,Why I Left the American Dream for Ghana 🇬🇭,Meet the Dynamic Duo: Nana Amobi & Kokwe Amegavie Friends for 20+ years and the masterminds behind Polish'd & Hair ...,"{'default': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-02-05T03:17:06Z,I_9Ev2rbvtA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/I_9Ev2rbvtA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
32,2024-02-04T21:01:44Z,UC4m46pCBkMEyy8gk26WKqbA,Movez app | Black Market | 02.04.24,85southshow Watch the real now on https://www.channeleightyfive.com/,"{'default': {'url': 'https://i.ytimg.com/vi/HldovlHjRkE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HldovlHjRkE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HldovlHjRkE/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-02-04T21:01:44Z,HldovlHjRkE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HldovlHjRkE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
20,2024-02-04T20:01:53Z,UCi2uaWdy6OTf4Ty7DVC_7lw,SUNDAY LIVE || iam_marwa,"Hello family , welcome to my YouTube channel iam_marwa , i hope you have enjoyed this video. PayPal ...","{'default': {'url': 'https://i.ytimg.com/vi/GZs4GMnOGGI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GZs4GMnOGGI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GZs4GMnOGGI/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-02-04T20:01:53Z,GZs4GMnOGGI,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GZs4GMnOGGI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
25,2024-02-04T17:43:57Z,UClwrpH_Np9zk8uMwnMwu8Nw,WodeMaya Dancing in Jamaica 🤣,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/qJywYOWmR1w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qJywYOWmR1w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qJywYOWmR1w/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-02-04T17:43:57Z,qJywYOWmR1w,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qJywYOWmR1w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
4,2024-02-04T16:02:42Z,UCh2ANLALdN1OZUJKmvchkkg,The Tragic End of Pharaonic Dynasties: The Original Game of Thrones,Did you know that? Which event do you consider the most significant? Let me know in the comments below. For in depth content ...,"{'default': {'url': 'https://i.ytimg.com/vi/6LAhSW6zQXQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6LAhSW6zQXQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6LAhSW6zQXQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Mr. Imhotep,none,2024-02-04T16:02:42Z,6LAhSW6zQXQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6LAhSW6zQXQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
5,2024-02-04T14:27:39Z,UCIwGnOXoSXEI7Tooz3iKq5w,The True origins of China and Japan revealed …,,"{'default': {'url': 'https://i.ytimg.com/vi/LywTPnjzyq0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LywTPnjzyq0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LywTPnjzyq0/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-02-04T14:27:39Z,LywTPnjzyq0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LywTPnjzyq0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
26,2024-02-03T15:00:15Z,UCW5NNtTSY5z5mENZ8dt-RCw,Brazil Amazon Carnival Pre Party - Manaus,Manaus Brazil Amazon Carnival Pre-Party - In this video I visit the Manaus Brazil Amazon Carnival Pre-party.,"{'default': {'url': 'https://i.ytimg.com/vi/j78fIWVCzyA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/j78fIWVCzyA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/j78fIWVCzyA/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-02-03T15:00:15Z,j78fIWVCzyA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/j78fIWVCzyA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
23,2024-02-02T19:38:31Z,UCLjzzg-cFWpEEjnWCOpXp3Q,The Breakdown,"Join Je, Koko and President Yejide as they discuss the mainstream cooptation of black holidays and pandering toward African ...","{'default': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2024-02-02T19:38:31Z,yr_rwbhCebw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yr_rwbhCebw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
30,2024-02-02T17:15:05Z,UCOhiR-6Y-MZtMERKRENrcRw,"Kicked out of Ghana&#39;s Pan African Conference.. It&#39;s not for Africa, I&#39;m Out","This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/v10claw1eHQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/v10claw1eHQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/v10claw1eHQ/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-02-02T17:15:05Z,v10claw1eHQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/v10claw1eHQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2,2024-01-31T14:14:06Z,UCjBw2SidW7wFElbmj9bgDjw,😳 Why this Nefertiti so SCARY?!?! 😱 #Nefertiti #reconstruction #kemet,,"{'default': {'url': 'https://i.ytimg.com/vi/KJaBAgwRSrc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KJaBAgwRSrc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KJaBAgwRSrc/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-01-31T14:14:06Z,KJaBAgwRSrc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KJaBAgwRSrc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
24,2024-01-29T16:00:39Z,UCJmmxwdAsR7lD8fBA_qbEMw,"Why Burkina Faso, Mali and Niger Pulled-out of Ecowas","On Sunday 28 January, Mali, Burkina Faso and Niger, announced they were leaving the Economic Community of West African ...","{'default': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-01-29T16:00:39Z,xqPEIBxYn28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xqPEIBxYn28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
14,2023-12-24T14:26:09Z,UCMe6CgCi6TSZX1tUxuUvCGg,Dr Susan Tatah !!,,"{'default': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2023-12-24T14:26:09Z,ZqOJuEQ73Gg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZqOJuEQ73Gg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
3,2023-12-04T20:31:14Z,UC12lU5ymIvSpgl8KntDQUQA,Post Colonial Regret? What Should Colonial Apologies Look Like?,Patreon: https://www.patreon.com/HomeTeamHistory.,"{'default': {'url': 'https://i.ytimg.com/vi/0-vuu48nvZE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0-vuu48nvZE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0-vuu48nvZE/hqdefault.jpg', 'width': 480, 'height': 360}}",HomeTeam History,none,2023-12-04T20:31:14Z,0-vuu48nvZE,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0-vuu48nvZE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
13,2023-11-20T04:17:09Z,UCJH-fn0wLu5uwXX33jNToQw,90 years of African history and stories with James Barnor | Ep #1 - New Africa Podcast,"Our very first guest on the NewAfrica Podcast is none other than James Barnor - one of Africa's greatest photojournalists, and ...","{'default': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/A5sS_Uabqsw/hqdefault.jpg', 'width': 480, 'height': 360}}",NewAfrica,none,2023-11-20T04:17:09Z,A5sS_Uabqsw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A5sS_Uabqsw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
1,2023-11-04T04:04:22Z,UC__wkIWEfbnTAYVT8j6gfPg,The Black African Origin of Ancient Egypt,"In this episode we combine some of the most educational and entertaining lessons from the Know Thyself Docuseries, added ...","{'default': {'url': 'https://i.ytimg.com/vi/zYnUaRMSM_4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zYnUaRMSM_4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zYnUaRMSM_4/hqdefault.jpg', 'width': 480, 'height': 360}}",Know Thyself,none,2023-11-04T04:04:22Z,zYnUaRMSM_4,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/zYnUaRMSM_4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
