Unnamed: 0,publishedAt,channelId,title,description,thumbnails,channelTitle,liveBroadcastContent,publishTime,videID,embeds,category
18,2024-02-08T18:00:08Z,UCrPq2ekHx2vZtuyG3wUx0_g,"White Is Beautiful, Black Is Ugly | Post Traumatic Slave Syndrome Book Review Clip",cashapp: $joeward84 Follow us on Instagram @ontheshoulders1 Visit us at www.ontheshoulders1.com or ...,"{'default': {'url': 'https://i.ytimg.com/vi/Fywwlu_KvG8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Fywwlu_KvG8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Fywwlu_KvG8/hqdefault.jpg', 'width': 480, 'height': 360}}",On the Shoulders of Giants,none,2024-02-08T18:00:08Z,Fywwlu_KvG8,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Fywwlu_KvG8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Social Issues
27,2024-02-08T16:00:30Z,UCwZ2vurIl_X8rv0Dv4mu12A,Cat Coore On Performing With Bob Marley After He Got Shot Without Ever Rehearsing With The Band,Become A 'I Never Knew Tv' YouTube Member: https://www.youtube.com/channel/UCwZ2vurIl_X8rv0Dv4mu12A/join In this ...,"{'default': {'url': 'https://i.ytimg.com/vi/auRbr1jNn88/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/auRbr1jNn88/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/auRbr1jNn88/hqdefault.jpg', 'width': 480, 'height': 360}}",I Never Knew Tv,none,2024-02-08T16:00:30Z,auRbr1jNn88,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/auRbr1jNn88"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Social Issues
10,2024-02-08T15:09:42Z,UC1ettU5YSf_nIOJWffCKGQw,rwanda president lectures african leaders who run 5000 miles to the west with their problems,bold rwanda president paul kagame lectures african leaders who run 5000 miles to the west with their problems for sympathy ...,"{'default': {'url': 'https://i.ytimg.com/vi/wsSZbrxDJAM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wsSZbrxDJAM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wsSZbrxDJAM/hqdefault.jpg', 'width': 480, 'height': 360}}",LuiSpot,none,2024-02-08T15:09:42Z,wsSZbrxDJAM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wsSZbrxDJAM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
28,2024-02-08T15:05:25Z,UCF-A_4x9-bLrxXrmgBOWuJA,"CIC Julius Malema Addresses Ward 94, Makutha Area, KZN","CIC Julius Malema Addresses Ward 94, Makutha Area, KZN.","{'default': {'url': 'https://i.ytimg.com/vi/afYw9xjYfPs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/afYw9xjYfPs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/afYw9xjYfPs/hqdefault.jpg', 'width': 480, 'height': 360}}",Economic Freedom Fighters,none,2024-02-08T15:05:25Z,afYw9xjYfPs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/afYw9xjYfPs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
30,2024-02-07T19:57:51Z,UCOhiR-6Y-MZtMERKRENrcRw,Social media from America is changing African culture,"This channel is to bring the awareness to the world of the beautiful continent of Africa. My intentions are to show the development, ...","{'default': {'url': 'https://i.ytimg.com/vi/x3ujmjQUJFg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x3ujmjQUJFg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x3ujmjQUJFg/hqdefault.jpg', 'width': 480, 'height': 360}}",GoBlack2Africa ,none,2024-02-07T19:57:51Z,x3ujmjQUJFg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/x3ujmjQUJFg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
11,2024-02-07T19:30:00Z,UC-4h1XQ47sf0vbFwJvuBhEA,"Africa Is Home To All Minerals Key To Global Energy Transition, SA President","Africa Is Home To All Minerals Key To Global Energy Transition, SA President - The demand for sustainable energy continues to ...","{'default': {'url': 'https://i.ytimg.com/vi/5_CaelUcWGw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5_CaelUcWGw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5_CaelUcWGw/hqdefault.jpg', 'width': 480, 'height': 360}}",The New Africa Channel,none,2024-02-07T19:30:00Z,5_CaelUcWGw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5_CaelUcWGw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
32,2024-02-07T18:59:48Z,UC4m46pCBkMEyy8gk26WKqbA,😂😂😂😂 new live show dropping Valentine’s Day on Channel 85 subscribe now!,,"{'default': {'url': 'https://i.ytimg.com/vi/i3DqhekGWTs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i3DqhekGWTs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i3DqhekGWTs/hqdefault.jpg', 'width': 480, 'height': 360}}",The 85 South Comedy Show,none,2024-02-07T18:59:48Z,i3DqhekGWTs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/i3DqhekGWTs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
2,2024-02-07T13:56:09Z,UCjBw2SidW7wFElbmj9bgDjw,The REAL reason Morris Dancers wear Blackface 😱,,"{'default': {'url': 'https://i.ytimg.com/vi/k-WeFn5SNNs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/k-WeFn5SNNs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/k-WeFn5SNNs/hqdefault.jpg', 'width': 480, 'height': 360}}",The Kings Monologue,none,2024-02-07T13:56:09Z,k-WeFn5SNNs,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/k-WeFn5SNNs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
26,2024-02-07T13:30:14Z,UCW5NNtTSY5z5mENZ8dt-RCw,Brazilian Babe Likes Kissing - Rio Brazil Carnival Block Party,"Rio Carnival 2024 Brazil Block Party - Rio de Janeiro is a huge seaside city in Brazil, famed for its Copacabana and Ipanema ...","{'default': {'url': 'https://i.ytimg.com/vi/IqYMaJXczuU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IqYMaJXczuU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IqYMaJXczuU/hqdefault.jpg', 'width': 480, 'height': 360}}",ACE ,none,2024-02-07T13:30:14Z,IqYMaJXczuU,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IqYMaJXczuU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
20,2024-02-06T20:00:16Z,UCi2uaWdy6OTf4Ty7DVC_7lw,i BUILT 3 HOUSES in 1 WEEK FOR my WORKER ALEX ... !!!,"Hello family , welcome to my YouTube channel iam_marwa ,THINGS WENT HORRIABLY BAD BUT THE END WAS .","{'default': {'url': 'https://i.ytimg.com/vi/msn5OC2GxjM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/msn5OC2GxjM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/msn5OC2GxjM/hqdefault.jpg', 'width': 480, 'height': 360}}",iam_marwa,none,2024-02-06T20:00:16Z,msn5OC2GxjM,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/msn5OC2GxjM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
5,2024-02-06T18:00:09Z,UCIwGnOXoSXEI7Tooz3iKq5w,They Lied about the TRUE cradle of civilization,Join this channel to get access to perks: https://www.youtube.com/channel/UCIwGnOXoSXEI7Tooz3iKq5w/join ...,"{'default': {'url': 'https://i.ytimg.com/vi/qS92kE84VQQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qS92kE84VQQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qS92kE84VQQ/hqdefault.jpg', 'width': 480, 'height': 360}}",Without History,none,2024-02-06T18:00:09Z,qS92kE84VQQ,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/qS92kE84VQQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
25,2024-02-06T12:21:27Z,UClwrpH_Np9zk8uMwnMwu8Nw,Elephant Foot from Namibia 😮😮🐘,The Image of AFRICA has been DISTORTED around the WORLD & We are CHANGING the NARRATIVE via YOUTUBE videos ...,"{'default': {'url': 'https://i.ytimg.com/vi/r3stEeNu-G0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/r3stEeNu-G0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/r3stEeNu-G0/hqdefault.jpg', 'width': 480, 'height': 360}}",WODE MAYA,none,2024-02-06T12:21:27Z,r3stEeNu-G0,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/r3stEeNu-G0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
16,2024-02-06T04:59:29Z,UCPk29gUc_ltOGQ6f3Lh5kCg,David Oyelowo - On The Need For Black Producers (2024),David Oyelowo star and producer of LAWMEN: BASS REEVES (Paramount +) discusses the need for more black actors to be ...,"{'default': {'url': 'https://i.ytimg.com/vi/fYZXQV6S3Lc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fYZXQV6S3Lc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fYZXQV6S3Lc/hqdefault.jpg', 'width': 480, 'height': 360}}",Reelblack One,none,2024-02-06T04:59:29Z,fYZXQV6S3Lc,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fYZXQV6S3Lc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Entertainment
0,2024-02-05T11:46:11Z,UCHbmePHjGH3pklvSla6szWw,This is How Dr. Chancellor Williams and Dr. Cheikh Anta Diop Discovered That Kemet/Egypt Was Black,"In this video we look at how Dr. Chancellor Williams and Dr. Cheikh Anta Diop reached the same conclusion about Black Kemet, ...","{'default': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3Zc9h4ac5cg/hqdefault.jpg', 'width': 480, 'height': 360}}",KueliMika,none,2024-02-05T11:46:11Z,3Zc9h4ac5cg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3Zc9h4ac5cg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
29,2024-02-05T03:17:06Z,UCF71yDQwxfw0QcYb2JnkB5Q,Why I Left the American Dream for Ghana 🇬🇭,Meet the Dynamic Duo: Nana Amobi & Kokwe Amegavie Friends for 20+ years and the masterminds behind Polish'd & Hair ...,"{'default': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/I_9Ev2rbvtA/hqdefault.jpg', 'width': 480, 'height': 360}}",PassportHeavy,none,2024-02-05T03:17:06Z,I_9Ev2rbvtA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/I_9Ev2rbvtA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Travel
23,2024-02-02T19:38:31Z,UCLjzzg-cFWpEEjnWCOpXp3Q,The Breakdown,"Join Je, Koko and President Yejide as they discuss the mainstream cooptation of black holidays and pandering toward African ...","{'default': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yr_rwbhCebw/hqdefault_live.jpg', 'width': 480, 'height': 360}}",The Burning Spear TV,upcoming,2024-02-02T19:38:31Z,yr_rwbhCebw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yr_rwbhCebw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
24,2024-01-29T16:00:39Z,UCJmmxwdAsR7lD8fBA_qbEMw,"Why Burkina Faso, Mali and Niger Pulled-out of Ecowas","On Sunday 28 January, Mali, Burkina Faso and Niger, announced they were leaving the Economic Community of West African ...","{'default': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xqPEIBxYn28/hqdefault.jpg', 'width': 480, 'height': 360}}",African Biographics,none,2024-01-29T16:00:39Z,xqPEIBxYn28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xqPEIBxYn28"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
22,2024-01-01T22:09:17Z,UCJa58Tf70HC5q2oQDNBrJ2g,5 Ways To Strengthen African Diaspora Bond With Storytelling,"5 Ways To Strengthen African Diaspora Bond With Storytelling. Within the African diaspora, storytelling holds particular ...","{'default': {'url': 'https://i.ytimg.com/vi/WrpWoj0rnFA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WrpWoj0rnFA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WrpWoj0rnFA/hqdefault.jpg', 'width': 480, 'height': 360}}",African Docs,none,2024-01-01T22:09:17Z,WrpWoj0rnFA,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WrpWoj0rnFA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
14,2023-12-24T14:26:09Z,UCMe6CgCi6TSZX1tUxuUvCGg,Dr Susan Tatah !!,,"{'default': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZqOJuEQ73Gg/hqdefault.jpg', 'width': 480, 'height': 360}}",Pan-African Daily TV,none,2023-12-24T14:26:09Z,ZqOJuEQ73Gg,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZqOJuEQ73Gg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",Current Events
3,2023-12-08T19:39:04Z,UC12lU5ymIvSpgl8KntDQUQA,Why Africans Never Invaded The World,Patreon: https://www.patreon.com/HomeTeamHistory.,"{'default': {'url': 'https://i.ytimg.com/vi/fEviYMeZ1yw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fEviYMeZ1yw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fEviYMeZ1yw/hqdefault.jpg', 'width': 480, 'height': 360}}",HomeTeam History,none,2023-12-08T19:39:04Z,fEviYMeZ1yw,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fEviYMeZ1yw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",History
